epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8568549156188965,0.2564204931259155,0.001,0.9326980113983154,0.17845232784748077
1,0.9691294431686401,0.08164506405591965,0.001,0.9555290937423706,0.11069606244564056
2,0.9820085763931274,0.04535941407084465,0.001,0.9670438766479492,0.09630042314529419
3,0.9856461882591248,0.03703033924102783,0.001,0.9632717967033386,0.1061001867055893
4,0.9871208667755127,0.03437930718064308,0.001,0.9696247577667236,0.09303922951221466
5,0.9890871644020081,0.026147987693548203,0.001,0.9714115262031555,0.0859963446855545
6,0.9920857548713684,0.01981463097035885,0.001,0.9579114317893982,0.16288989782333374
7,0.9915450215339661,0.02320583537220955,0.001,0.9604923725128174,0.1494043618440628
8,0.994445264339447,0.015126321464776993,0.001,0.9507643580436707,0.26520517468452454
9,0.993609607219696,0.015238228254020214,0.000100000005,0.9543378949165344,0.20918677747249603
10,0.9945435523986816,0.012713387608528137,0.000100000005,0.95652174949646,0.19285327196121216
11,0.996116578578949,0.009798884391784668,0.000100000005,0.9579114317893982,0.17579077184200287
12,0.9967556595802307,0.009387378580868244,1.0000001e-05,0.9579114317893982,0.1778266429901123
13,0.9977879524230957,0.007683144882321358,1.0000001e-05,0.9585070610046387,0.17165948450565338
14,0.9963623881340027,0.008995645679533482,1.0000001e-05,0.9579114317893982,0.1794954389333725
15,0.9964115619659424,0.009018397890031338,1.0000001e-06,0.9579114317893982,0.18021361529827118
