epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7931475043296814,0.3657454252243042,0.001,0.8673813939094543,0.30042579770088196
1,0.8798112273216248,0.24215994775295258,0.001,0.9045066237449646,0.22397108376026154
2,0.9034557342529297,0.20147490501403809,0.001,0.9094699025154114,0.2182391732931137
3,0.9117140769958496,0.1820926070213318,0.001,0.914631724357605,0.20893260836601257
4,0.9224303364753723,0.16620765626430511,0.001,0.9122493267059326,0.21863725781440735
5,0.9255272150039673,0.16308537125587463,0.001,0.9154258370399475,0.21113470196723938
6,0.9316226840019226,0.15322908759117126,0.001,0.9291244745254517,0.17448334395885468
7,0.9326549768447876,0.14691691100597382,0.001,0.8814770579338074,0.26794660091400146
8,0.9396352767944336,0.13380469381809235,0.001,0.899146318435669,0.2347267121076584
9,0.9396352767944336,0.13241828978061676,0.001,0.9058963656425476,0.21872220933437347
10,0.9505972862243652,0.11544140428304672,0.000100000005,0.9184038043022156,0.19948512315750122
11,0.9459273219108582,0.11558863520622253,0.000100000005,0.9225729703903198,0.19134405255317688
12,0.9524652361869812,0.10623469203710556,0.000100000005,0.9257494807243347,0.18367038667201996
13,0.9554637670516968,0.10814502090215683,1.0000001e-05,0.9263450503349304,0.18185462057590485
14,0.9544806480407715,0.10254495590925217,1.0000001e-05,0.9233670830726624,0.18875333666801453
15,0.9546772837638855,0.10193850845098495,1.0000001e-05,0.9251538515090942,0.18633833527565002
16,0.9528093338012695,0.10554911196231842,1.0000001e-06,0.9261465072631836,0.18434011936187744
