epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8668338060379028,0.2508380115032196,0.001,0.9094699025154114,0.21950304508209229
1,0.9687361717224121,0.0816829651594162,0.001,0.939249575138092,0.15248696506023407
2,0.9819594025611877,0.04759986326098442,0.001,0.9481834173202515,0.14931955933570862
3,0.9839257001876831,0.04264870658516884,0.001,0.9463966488838196,0.15624405443668365
4,0.9891363382339478,0.02937096171081066,0.001,0.9465951919555664,0.17635025084018707
5,0.9909059405326843,0.025826197117567062,0.001,0.9575144052505493,0.12411890923976898
6,0.9894804358482361,0.027866180986166,0.001,0.9575144052505493,0.1393613964319229
7,0.9930688738822937,0.018014440312981606,0.001,0.9547349810600281,0.1603354662656784
8,0.9910042881965637,0.023813437670469284,0.001,0.9461981058120728,0.19243364036083221
9,0.9941994547843933,0.01636255718767643,0.000100000005,0.9469922780990601,0.1873902827501297
10,0.994838535785675,0.011867392808198929,0.000100000005,0.9479849338531494,0.18661078810691833
11,0.9957233667373657,0.01144532673060894,0.000100000005,0.9501687288284302,0.18376462161540985
12,0.9954283833503723,0.011872673407196999,1.0000001e-05,0.9501687288284302,0.1838458627462387
13,0.996067464351654,0.011910032480955124,1.0000001e-05,0.9507643580436707,0.1812303364276886
14,0.9949859976768494,0.011801880784332752,1.0000001e-05,0.950367271900177,0.1859210729598999
15,0.996116578578949,0.01067401934415102,1.0000001e-06,0.9507643580436707,0.18573220074176788
