epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7154795527458191,0.4729491174221039,0.001,0.8187413215637207,0.36101827025413513
1,0.8016025424003601,0.3545669913291931,0.001,0.8459400534629822,0.3207046389579773
2,0.825492799282074,0.315873920917511,0.001,0.823108971118927,0.36682698130607605
3,0.8363073468208313,0.29463106393814087,0.001,0.8298590183258057,0.3690226674079895
4,0.8437792062759399,0.2790372371673584,0.001,0.8358149528503418,0.3626076579093933
5,0.8510544300079346,0.25780996680259705,0.000100000005,0.830653190612793,0.37134867906570435
6,0.8560684323310852,0.2510013282299042,0.000100000005,0.8340281844139099,0.3633743226528168
7,0.8585754036903381,0.2509241998195648,0.000100000005,0.835616409778595,0.3585188388824463
8,0.8600009679794312,0.24253572523593903,1.0000001e-05,0.8352193832397461,0.3578692078590393
9,0.8593619465827942,0.2431914061307907,1.0000001e-05,0.8366090655326843,0.35499444603919983
10,0.8618198037147522,0.24289624392986298,1.0000001e-05,0.837006151676178,0.35388344526290894
11,0.8614757061004639,0.24308787286281586,1.0000001e-06,0.837006151676178,0.3523017466068268
