epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8725360035896301,0.2285388857126236,0.001,0.9446098804473877,0.1479560285806656
1,0.9668190479278564,0.07847694307565689,0.001,0.9654556512832642,0.09083117544651031
2,0.978420078754425,0.05875333026051521,0.001,0.9559261202812195,0.12177806347608566
3,0.9818119406700134,0.05009695887565613,0.001,0.9521540403366089,0.13665908575057983
4,0.9864818453788757,0.03646058589220047,0.001,0.9722056984901428,0.07283996790647507
5,0.9867275953292847,0.03333749249577522,0.001,0.9547349810600281,0.129785418510437
6,0.989332914352417,0.027023935690522194,0.001,0.9640659093856812,0.11565262824296951
7,0.989332914352417,0.026650935411453247,0.001,0.9640659093856812,0.10502248257398605
8,0.9908568263053894,0.019227294251322746,0.000100000005,0.9616835713386536,0.11275722086429596
9,0.99282306432724,0.01733393408358097,0.000100000005,0.9630732536315918,0.10809134691953659
10,0.993216335773468,0.01962110958993435,0.000100000005,0.9644629955291748,0.0999433621764183
11,0.9933637976646423,0.015533559955656528,1.0000001e-05,0.9654556512832642,0.09649427235126495
12,0.9928722381591797,0.017665419727563858,1.0000001e-05,0.9654556512832642,0.0967826247215271
13,0.993855357170105,0.01517579611390829,1.0000001e-05,0.9660512208938599,0.09734110534191132
14,0.9934621453285217,0.015216799452900887,1.0000001e-06,0.9654556512832642,0.09806794673204422
