epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.902964174747467,0.0010000000474974513,0.15614980459213257,0.9904705286026001,0.052009373903274536
1,0.9949368238449097,0.0010000000474974513,0.021110035479068756,0.9940440654754639,0.022451145574450493
2,0.9965590238571167,0.0010000000474974513,0.012148740701377392,0.9996029138565063,0.0038817983586341143
3,0.9986727833747864,0.0010000000474974513,0.004931960254907608,0.9988088011741638,0.004572093021124601
4,0.9964115619659424,0.0010000000474974513,0.011617608368396759,0.9988088011741638,0.0037282826378941536
5,0.9976896047592163,0.0010000000474974513,0.006315948441624641,0.9978161454200745,0.0058966027572751045
6,0.9980337023735046,0.0010000000474974513,0.005099860485643148,0.9994044303894043,0.0015112441033124924
7,0.9987218976020813,0.0010000000474974513,0.004214215092360973,0.9996029138565063,0.0017688896041363478
8,0.999360978603363,0.0010000000474974513,0.002707045990973711,0.9994044303894043,0.003442241344600916
9,0.9976404905319214,0.0010000000474974513,0.007799121551215649,0.998610258102417,0.0027084301691502333
10,0.9990659952163696,0.00010000000474974513,0.0026362231001257896,0.9996029138565063,0.0012620186898857355
11,0.9992135167121887,0.00010000000474974513,0.0015895667020231485,0.9996029138565063,0.000983702251687646
12,0.999606728553772,0.00010000000474974513,0.0014073873171582818,0.9998014569282532,0.000916422693990171
13,0.9997541904449463,0.00010000000474974513,0.001152617041952908,0.9998014569282532,0.000832793302834034
14,0.999803364276886,0.00010000000474974513,0.0013398444280028343,0.9998014569282532,0.0008575354586355388
15,0.9997050762176514,0.00010000000474974513,0.0009736011270433664,0.9998014569282532,0.0007445854716934264
16,0.999803364276886,0.00010000000474974513,0.000900156213901937,0.9998014569282532,0.0007201593834906816
17,0.999803364276886,0.00010000000474974513,0.0008600328001193702,0.9998014569282532,0.000724733283277601
18,0.9999508261680603,0.00010000000474974513,0.000673789472784847,0.9996029138565063,0.0007874699658714235
19,0.9998525381088257,0.00010000000474974513,0.0007487486582249403,0.9998014569282532,0.0007763804751448333
20,0.9997050762176514,1.0000000656873453e-05,0.0007331641972996294,0.9998014569282532,0.000686667684931308
21,0.9999017119407654,1.0000000656873453e-05,0.0005247765220701694,1.0,0.0006470095831900835
22,0.9999017119407654,1.0000000656873453e-05,0.0007062427466735244,0.9998014569282532,0.000685222155880183
23,0.9998525381088257,1.0000001111620804e-06,0.0005043139681220055,0.9998014569282532,0.0006656458717770875
24,0.9999508261680603,1.0000001111620804e-06,0.0007169090094976127,0.9998014569282532,0.0006686310516670346
25,0.9999508261680603,1.0000001111620804e-06,0.0005474339704960585,0.9998014569282532,0.0006631996366195381
26,0.9998525381088257,9.999999974752427e-07,0.000619715778157115,1.0,0.0006475068512372673
27,0.9999017119407654,9.999999974752427e-07,0.0005387034034356475,1.0,0.00064913893584162
28,0.9998525381088257,9.999999974752427e-07,0.0005946768797002733,1.0,0.0006378489197231829
29,0.9998525381088257,9.999999974752427e-07,0.000983583857305348,1.0,0.0006253081955946982
30,0.9998525381088257,9.999999974752427e-07,0.0007112387684173882,1.0,0.0006313256453722715
31,0.9998525381088257,9.999999974752427e-07,0.0005391556769609451,0.9998014569282532,0.000651854497846216
32,0.9999508261680603,9.999999974752427e-07,0.0004305512993596494,0.9998014569282532,0.0006390206981450319
33,0.9999508261680603,9.999999974752427e-07,0.0004053260199725628,1.0,0.0006241772789508104
34,0.9999017119407654,9.999999974752427e-07,0.0005959899863228202,1.0,0.0006197101320140064
35,0.9998525381088257,9.999999974752427e-07,0.0006753407651558518,1.0,0.0006088963709771633
36,0.9999508261680603,9.999999974752427e-07,0.000472863728646189,1.0,0.0006057883729226887
37,0.9999508261680603,9.999999974752427e-07,0.0006684307008981705,1.0,0.0006044520414434373
38,0.999803364276886,9.999999974752427e-07,0.0008149255299940705,1.0,0.0005988695193082094
39,1.0,9.999999974752427e-07,0.00041293614776805043,1.0,0.0006057031569071114
40,0.9999017119407654,9.999999974752427e-07,0.0004847282252740115,1.0,0.0005761737120337784
41,0.9998525381088257,9.999999974752427e-07,0.0005039367824792862,1.0,0.0005973312654532492
42,0.9999508261680603,9.999999974752427e-07,0.000523673661518842,1.0,0.0005831162561662495
43,0.9998525381088257,9.999999974752427e-07,0.0006739958771504462,1.0,0.0005858748918399215
44,0.9999508261680603,9.999999974752427e-07,0.000460119015770033,1.0,0.0005757328472100198
45,1.0,9.999999974752427e-07,0.00032786442898213863,1.0,0.000600866915192455
46,1.0,9.999999974752427e-07,0.0004512326268013567,1.0,0.0005873532500118017
47,0.9999508261680603,9.999999974752427e-07,0.0007059543277136981,1.0,0.00056555459741503
48,0.9999017119407654,9.999999974752427e-07,0.0004576513892970979,1.0,0.0005630683735944331
49,1.0,9.999999974752427e-07,0.0003312555782031268,1.0,0.0005774746532551944
50,0.9999508261680603,9.999999974752427e-07,0.00045020211837254465,1.0,0.0005732305580750108
51,0.9999508261680603,9.999999974752427e-07,0.0004468586412258446,1.0,0.0005770252901129425
52,0.9999508261680603,9.999999974752427e-07,0.00044107247958891094,1.0,0.000568670395296067
53,0.9999017119407654,9.999999974752427e-07,0.0005215865094214678,1.0,0.000548887241166085
54,0.9999017119407654,9.999999974752427e-07,0.0005385083495639265,1.0,0.0005463992711156607
55,0.9999508261680603,9.999999974752427e-07,0.0004942016676068306,1.0,0.0005490299081429839
56,0.9999508261680603,9.999999974752427e-07,0.0006033404497429729,1.0,0.0005456371000036597
57,0.9999508261680603,9.999999974752427e-07,0.000471185747301206,1.0,0.0005456623039208353
58,1.0,9.999999974752427e-07,0.0003865215985570103,1.0,0.0005308510735630989
59,1.0,9.999999974752427e-07,0.0003792598727159202,1.0,0.0005485034780576825
60,0.9999508261680603,9.999999974752427e-07,0.0005256182630546391,1.0,0.000557794002816081
61,0.9999508261680603,9.999999974752427e-07,0.0004409741668496281,1.0,0.0005493737407959998
62,1.0,9.999999974752427e-07,0.0005344465025700629,1.0,0.000548875774256885
63,0.9999017119407654,9.999999974752427e-07,0.000449945917353034,1.0,0.0005457865772768855
64,1.0,9.999999974752427e-07,0.0005169319338165224,1.0,0.000556699640583247
65,1.0,9.999999974752427e-07,0.00035308863152749836,1.0,0.0005491957417689264
66,0.9999508261680603,9.999999974752427e-07,0.00043263420229777694,1.0,0.0005540404818020761
67,0.9999508261680603,9.999999974752427e-07,0.00041421278729103506,1.0,0.0005589442444033921
68,1.0,9.999999974752427e-07,0.0003800155536737293,1.0,0.0005375586333684623
