epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.615838348865509,0.6245604753494263,0.001,0.5451657772064209,0.7462658882141113
1,0.6950793862342834,0.5409955382347107,0.001,0.6408576369285583,0.6510977745056152
2,0.7244752645492554,0.5053725838661194,0.001,0.6323208212852478,0.6492992639541626
3,0.7441871762275696,0.48121440410614014,0.001,0.5689894556999207,0.7900502681732178
4,0.7598682641983032,0.4628430902957916,0.001,0.6621004343032837,0.6270856261253357
5,0.7638991475105286,0.44723576307296753,0.001,0.6658725142478943,0.6116043329238892
6,0.7703387141227722,0.4437665045261383,0.001,0.6857256293296814,0.6018767952919006
7,0.7786953449249268,0.4248369336128235,0.001,0.7162993550300598,0.5453894734382629
8,0.7818413972854614,0.4188506007194519,0.001,0.585269033908844,0.7748342156410217
9,0.7815464735031128,0.40897926688194275,0.001,0.6799682378768921,0.6083216071128845
10,0.7864621877670288,0.40609750151634216,0.001,0.7224538326263428,0.5348284840583801
11,0.7874453067779541,0.4018985629081726,0.001,0.704983115196228,0.5565410852432251
12,0.7930000424385071,0.3910486698150635,0.001,0.6728211045265198,0.5976805686950684
13,0.7955070734024048,0.3880597651004791,0.001,0.652372419834137,0.6610904335975647
14,0.8058300018310547,0.36679184436798096,0.000100000005,0.6966448426246643,0.5878462195396423
15,0.807403028011322,0.3604194223880768,0.000100000005,0.7002183794975281,0.5870532989501953
16,0.8078454732894897,0.36262232065200806,0.000100000005,0.6942624449729919,0.5981525182723999
17,0.811286449432373,0.35512787103652954,1.0000001e-05,0.6992257237434387,0.5894937515258789
18,0.806370735168457,0.36564168334007263,1.0000001e-05,0.7004169225692749,0.5872999429702759
19,0.8114339113235474,0.35581961274147034,1.0000001e-05,0.6998212933540344,0.5896342992782593
20,0.811089813709259,0.3535400629043579,1.0000001e-06,0.7008139491081238,0.5887806415557861
