epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8111881017684937,0.3399253487586975,0.001,0.8862417936325073,0.2601471543312073
1,0.924544095993042,0.16821181774139404,0.001,0.9338892102241516,0.1640477478504181
2,0.9451900124549866,0.1255737841129303,0.001,0.9499702453613281,0.13656902313232422
3,0.9517278671264648,0.11344946175813675,0.001,0.9487790465354919,0.1399894803762436
4,0.9616575837135315,0.09000054746866226,0.001,0.9350804090499878,0.17341461777687073
5,0.9625424146652222,0.08288361132144928,0.001,0.9450069665908813,0.16506150364875793
6,0.9695718288421631,0.07257209718227386,0.000100000005,0.9390510320663452,0.17041997611522675
7,0.9713906645774841,0.06669406592845917,0.000100000005,0.9434186816215515,0.1586330682039261
8,0.9724721312522888,0.06768986582756042,0.000100000005,0.9438157677650452,0.15240679681301117
9,0.9748808145523071,0.06219450384378433,1.0000001e-05,0.9438157677650452,0.15186075866222382
10,0.9760605692863464,0.0600891187787056,1.0000001e-05,0.9428231120109558,0.15350885689258575
11,0.9736518859863281,0.06236308440566063,1.0000001e-05,0.9428231120109558,0.15204840898513794
12,0.9740450978279114,0.061579879373311996,1.0000001e-06,0.9438157677650452,0.15106645226478577
