epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7344540953636169,0.4820594787597656,0.001,0.788763165473938,0.44064393639564514
1,0.797325849533081,0.3650495111942291,0.001,0.8304546475410461,0.3747023046016693
2,0.8136951327323914,0.3335801959037781,0.001,0.8115941882133484,0.4035589396953583
3,0.825886070728302,0.3093515932559967,0.001,0.8032559156417847,0.42538902163505554
4,0.83247309923172,0.2942940294742584,0.001,0.8147706985473633,0.38236942887306213
5,0.8393550515174866,0.2724950313568115,0.000100000005,0.8137780427932739,0.3985615670681
6,0.8432876467704773,0.27002424001693726,0.000100000005,0.8161604404449463,0.39469847083091736
7,0.8475151062011719,0.26071521639823914,0.000100000005,0.818344235420227,0.3986485004425049
8,0.8477609157562256,0.2581469416618347,1.0000001e-05,0.8207266330718994,0.391541451215744
9,0.8484982252120972,0.2621496617794037,1.0000001e-05,0.8215207457542419,0.3922652304172516
10,0.8501204252243042,0.25831812620162964,1.0000001e-05,0.8215207457542419,0.38983213901519775
11,0.8482524752616882,0.26282671093940735,1.0000001e-06,0.8215207457542419,0.3908059895038605
