epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7670451998710632,0.40210190415382385,0.001,0.6952551007270813,0.6753748655319214
1,0.8761244416236877,0.25195086002349854,0.001,0.7883660793304443,0.4822043478488922
2,0.9000147581100464,0.2132905274629593,0.001,0.8193368911743164,0.4288851022720337
3,0.9142211079597473,0.18489913642406464,0.001,0.8179472088813782,0.476272851228714
4,0.9210047721862793,0.17167460918426514,0.001,0.8564621806144714,0.38130080699920654
5,0.9263628721237183,0.15659719705581665,0.001,0.7978955507278442,0.5430573225021362
6,0.934424638748169,0.14363035559654236,0.001,0.8040500283241272,0.52663654088974
7,0.9383571743965149,0.1385907530784607,0.001,0.8108000755310059,0.5291422009468079
8,0.9401268362998962,0.12446326017379761,0.000100000005,0.8274766802787781,0.4675919711589813
9,0.9467630386352539,0.11728472262620926,0.000100000005,0.8252928256988525,0.49588340520858765
10,0.9469105005264282,0.11582137644290924,0.000100000005,0.8260869383811951,0.49991798400878906
11,0.9502040147781372,0.11384127289056778,1.0000001e-05,0.8264840245246887,0.49739646911621094
12,0.9511379599571228,0.11028622835874557,1.0000001e-05,0.82926344871521,0.48888713121414185
13,0.9522194266319275,0.11197928339242935,1.0000001e-05,0.8282707929611206,0.49433308839797974
14,0.9498107433319092,0.10871977359056473,1.0000001e-06,0.8274766802787781,0.49507811665534973
