epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7888216972351074,0.36307546496391296,0.001,0.8469327092170715,0.3391842544078827
1,0.9272968769073486,0.16567018628120422,0.001,0.922374427318573,0.18969403207302094
2,0.9484835267066956,0.12110085785388947,0.001,0.9394480586051941,0.16136577725410461
3,0.9563977718353271,0.10253393650054932,0.001,0.9583085179328918,0.11306531727313995
4,0.9653443694114685,0.08646939694881439,0.001,0.9596982598304749,0.10815849900245667
5,0.9689328074455261,0.07712718099355698,0.001,0.9610879421234131,0.10630830377340317
6,0.9709482192993164,0.07141152024269104,0.001,0.9436172246932983,0.15741096436977386
7,0.9744383692741394,0.06297001242637634,0.001,0.9569187760353088,0.1238657534122467
8,0.9731111526489258,0.06241507828235626,0.001,0.9583085179328918,0.12233474850654602
9,0.9814678430557251,0.046083200722932816,0.000100000005,0.9583085179328918,0.12413730472326279
10,0.9830899834632874,0.04478325694799423,0.000100000005,0.9545364379882812,0.13241681456565857
11,0.9819594025611877,0.04340122267603874,0.000100000005,0.9585070610046387,0.12171551585197449
12,0.9829916954040527,0.04138882830739021,1.0000001e-05,0.9571173191070557,0.1253923922777176
13,0.9829916954040527,0.04047828167676926,1.0000001e-05,0.9593011736869812,0.11967377364635468
14,0.9842697978019714,0.04207774996757507,1.0000001e-05,0.958109974861145,0.12330812215805054
15,0.9833849668502808,0.04235782101750374,1.0000001e-06,0.9579114317893982,0.12268602102994919
