epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.894558310508728,0.0010000000474974513,0.20821429789066315,0.95652174949646,0.12472403794527054
1,0.9820085763931274,0.0010000000474974513,0.04921738803386688,0.9958308339118958,0.02018771506845951
2,0.9905127286911011,0.0010000000474974513,0.02561211585998535,0.993647038936615,0.017689332365989685
3,0.9924789667129517,0.0010000000474974513,0.021122092381119728,0.9978161454200745,0.008190098218619823
4,0.9951334595680237,0.0010000000474974513,0.01368833426386118,0.9948381781578064,0.014939430169761181
5,0.9951334595680237,0.0010000000474974513,0.01390598900616169,0.9966249465942383,0.009271008893847466
6,0.9952317476272583,0.0010000000474974513,0.014577556401491165,0.9972205758094788,0.0069595505483448505
7,0.9975913166999817,0.0010000000474974513,0.006017609499394894,0.9996029138565063,0.0023897893261164427
8,0.9980828762054443,0.0010000000474974513,0.005586688406765461,0.9982132315635681,0.0045573958195745945
9,0.9984269738197327,0.0010000000474974513,0.003943425137549639,0.9984117746353149,0.0042466288432478905
10,0.998181164264679,0.0010000000474974513,0.004407495725899935,0.9974191188812256,0.006621183827519417
11,0.998967707157135,0.00010000000474974513,0.0031361228320747614,0.9968234896659851,0.005923548247665167
12,0.9988202452659607,0.00010000000474974513,0.002757841721177101,0.9976176023483276,0.004200788680464029
13,0.999360978603363,0.00010000000474974513,0.0019005319336429238,0.9982132315635681,0.0035016087349504232
14,0.9997541904449463,1.0000000656873453e-05,0.0013649434549733996,0.9984117746353149,0.0034336536191403866
15,0.999360978603363,1.0000000656873453e-05,0.0019139053765684366,0.9988088011741638,0.003271130844950676
16,0.999164342880249,1.0000000656873453e-05,0.0029915005434304476,0.9982132315635681,0.0033724752720445395
17,0.9997050762176514,1.0000001111620804e-06,0.0012094378471374512,0.998610258102417,0.0032706023193895817
