epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.905864417552948,0.0010000000474974513,0.17524220049381256,0.9849116802215576,0.07254862040281296
1,0.9900702834129333,0.0010000000474974513,0.029557878151535988,0.9759777784347534,0.07039468735456467
2,0.9928722381591797,0.0010000000474974513,0.021212968975305557,0.9982132315635681,0.007926277816295624
3,0.9953300952911377,0.0010000000474974513,0.013853946700692177,0.9886837601661682,0.02873799204826355
4,0.994838535785675,0.0010000000474974513,0.014250330626964569,0.9940440654754639,0.019848991185426712
5,0.9970014095306396,0.0010000000474974513,0.008592967875301838,0.9934484958648682,0.01938464492559433
6,0.9975913166999817,0.00010000000474974513,0.006474944297224283,0.9994044303894043,0.002947468077763915
7,0.998328685760498,0.00010000000474974513,0.004325042944401503,0.9996029138565063,0.0020693873520940542
8,0.9990168809890747,0.00010000000474974513,0.0033591657411307096,0.9996029138565063,0.0020249453373253345
9,0.9990168809890747,0.00010000000474974513,0.002755235880613327,0.9994044303894043,0.0019808909855782986
10,0.9993118047714233,0.00010000000474974513,0.0027907381299883127,0.9996029138565063,0.0012452496448531747
11,0.9993118047714233,0.00010000000474974513,0.003060201881453395,0.9996029138565063,0.001774789416231215
12,0.999164342880249,0.00010000000474974513,0.0031416905112564564,0.9994044303894043,0.0020322634372860193
13,0.9991151690483093,0.00010000000474974513,0.0024789622984826565,0.9992058873176575,0.0019236773950979114
14,0.9996559023857117,1.0000000656873453e-05,0.0017015450866892934,0.9992058873176575,0.0018814102513715625
15,0.9997541904449463,1.0000000656873453e-05,0.001992063596844673,0.9992058873176575,0.001856498303823173
16,0.9998525381088257,1.0000000656873453e-05,0.001459786668419838,0.9992058873176575,0.0019238715758547187
17,0.9997050762176514,1.0000001111620804e-06,0.0018525623017922044,0.9994044303894043,0.0018298793584108353
18,0.999606728553772,1.0000001111620804e-06,0.001492199138738215,0.9994044303894043,0.0018305502599105239
19,0.9997541904449463,1.0000001111620804e-06,0.0022227505687624216,0.9992058873176575,0.0018603006610646844
20,0.9998525381088257,9.999999974752427e-07,0.0014530319022014737,0.9992058873176575,0.001884719473309815
