epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6621442437171936,0.6136753559112549,0.001,0.5040698647499084,0.785277247428894
1,0.6976847052574158,0.5272625684738159,0.001,0.6454238891601562,0.6229397654533386
2,0.7345032691955566,0.48077794909477234,0.001,0.6247766613960266,0.6750372648239136
3,0.7424666881561279,0.4582345485687256,0.001,0.5884454846382141,0.7247024774551392
4,0.7635058760643005,0.44528019428253174,0.001,0.6400635242462158,0.6527536511421204
5,0.7696505188941956,0.4137234389781952,0.000100000005,0.6873138546943665,0.578988790512085
6,0.7739763259887695,0.41497406363487244,0.000100000005,0.6948580741882324,0.5656789541244507
7,0.7777122259140015,0.4014822542667389,0.000100000005,0.7115346193313599,0.5420368909835815
8,0.7833653092384338,0.40129831433296204,0.000100000005,0.709747850894928,0.5456881523132324
9,0.7828736901283264,0.398212730884552,0.000100000005,0.722255289554596,0.521592915058136
10,0.7864621877670288,0.39718568325042725,0.000100000005,0.7254317998886108,0.5257771015167236
11,0.7886250615119934,0.3952273428440094,0.000100000005,0.7333730459213257,0.5085806250572205
12,0.7904438972473145,0.3859376013278961,0.000100000005,0.7224538326263428,0.5180515050888062
13,0.7962935566902161,0.38398829102516174,0.000100000005,0.7224538326263428,0.5219033360481262
14,0.7921643853187561,0.3847866654396057,0.000100000005,0.7282112240791321,0.5211044549942017
15,0.7921643853187561,0.38369452953338623,1.0000001e-05,0.723645031452179,0.5275497436523438
16,0.7941797971725464,0.3789121210575104,1.0000001e-05,0.725233256816864,0.5222823619842529
17,0.7911812663078308,0.37910035252571106,1.0000001e-05,0.726622998714447,0.5190613269805908
18,0.7953104376792908,0.3732168674468994,1.0000001e-06,0.7264244556427002,0.5193235278129578
19,0.7947697043418884,0.37579190731048584,1.0000001e-06,0.7258288860321045,0.5231066346168518
20,0.7945730686187744,0.3762846887111664,1.0000001e-06,0.7270200252532959,0.5200634002685547
21,0.7942289710044861,0.3739694356918335,1e-06,0.725233256816864,0.5215870141983032
