epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8430418372154236,0.25587621331214905,0.001,0.9461981058120728,0.14965713024139404
1,0.9692769050598145,0.07422776520252228,0.001,0.95175701379776,0.12393692135810852
2,0.9814186692237854,0.047248922288417816,0.001,0.9533452391624451,0.13680016994476318
3,0.9830899834632874,0.047464851289987564,0.001,0.9372642636299133,0.18707388639450073
4,0.9863834977149963,0.03447034955024719,0.001,0.9507643580436707,0.14633241295814514
5,0.9904143810272217,0.024923894554376602,0.000100000005,0.9499702453613281,0.14908325672149658
6,0.9910534620285034,0.02487434260547161,0.000100000005,0.9501687288284302,0.14784500002861023
7,0.9920857548713684,0.018942533060908318,0.000100000005,0.9515584707260132,0.14271312952041626
8,0.993412971496582,0.017958857119083405,1.0000001e-05,0.9527496695518494,0.13884219527244568
9,0.9941994547843933,0.018023600801825523,1.0000001e-05,0.9535437822341919,0.13806799054145813
10,0.9941011667251587,0.017714127898216248,1.0000001e-05,0.9529482126235962,0.1387607604265213
11,0.994641900062561,0.017750531435012817,1.0000001e-06,0.9531466960906982,0.13958048820495605
