epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6138229370117188,0.6392961740493774,0.001,0.45562833547592163,0.86309814453125
1,0.6674531698226929,0.5748579502105713,0.001,0.6259678602218628,0.6272817254066467
2,0.6992577314376831,0.5450568199157715,0.001,0.6049235463142395,0.7184872627258301
3,0.7032886147499084,0.5196134448051453,0.001,0.5485407710075378,0.7427917122840881
4,0.7139556407928467,0.5092405080795288,0.001,0.5763351321220398,0.7265263199806213
5,0.7316521406173706,0.4869491755962372,0.000100000005,0.5944014191627502,0.6986631155014038
6,0.730963945388794,0.48327693343162537,0.000100000005,0.6136589050292969,0.6838226914405823
7,0.7318487763404846,0.48083141446113586,0.000100000005,0.611872136592865,0.6761259436607361
8,0.7316030263900757,0.4821769595146179,1.0000001e-05,0.6108794808387756,0.6793633699417114
9,0.7365186810493469,0.4787323772907257,1.0000001e-05,0.6092912554740906,0.6828684210777283
10,0.7380917072296143,0.4687730371952057,1.0000001e-05,0.6098868250846863,0.6798271536827087
11,0.736076295375824,0.47243455052375793,1.0000001e-06,0.6144530177116394,0.6731188893318176
