epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.738140881061554,0.4673725962638855,0.001,0.8040500283241272,0.3875332772731781
1,0.8019466400146484,0.35136717557907104,0.001,0.8350208401679993,0.3500581681728363
2,0.8181684017181396,0.32496732473373413,0.001,0.8086162209510803,0.39135441184043884
3,0.83040851354599,0.2987818717956543,0.001,0.8175501227378845,0.41524845361709595
4,0.8361107110977173,0.2804205119609833,0.001,0.8127853870391846,0.39311814308166504
5,0.8443690538406372,0.2630319595336914,0.000100000005,0.8151677846908569,0.402714341878891
6,0.8473184704780579,0.26218751072883606,0.000100000005,0.8175501227378845,0.3963717520236969
7,0.8510052561759949,0.25359439849853516,0.000100000005,0.8219178318977356,0.39091405272483826
8,0.8516442775726318,0.25319910049438477,1.0000001e-05,0.8217192888259888,0.39196664094924927
9,0.8502678871154785,0.25284823775291443,1.0000001e-05,0.8215207457542419,0.3918077051639557
10,0.8541513085365295,0.25076016783714294,1.0000001e-05,0.8219178318977356,0.3899538815021515
11,0.8542495965957642,0.25186437368392944,1.0000001e-06,0.8223148584365845,0.3885684907436371
