epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7004374861717224,0.48106059432029724,0.001,0.771888017654419,0.4710564613342285
1,0.809025228023529,0.34791144728660583,0.001,0.8274766802787781,0.3394840359687805
2,0.8318340182304382,0.3020358681678772,0.001,0.8298590183258057,0.3225958049297333
3,0.837192177772522,0.29123470187187195,0.001,0.7982926368713379,0.4112454652786255
4,0.8510052561759949,0.26416048407554626,0.001,0.8108000755310059,0.39412420988082886
5,0.8559209704399109,0.255547434091568,0.001,0.827873706817627,0.34423160552978516
6,0.8679152727127075,0.2382160872220993,0.000100000005,0.8284693360328674,0.3481059670448303
7,0.8718969821929932,0.22714242339134216,0.000100000005,0.8312487602233887,0.346749871969223
8,0.8772059082984924,0.21889768540859222,0.000100000005,0.8320428729057312,0.35139137506484985
9,0.8754362463951111,0.21712863445281982,1.0000001e-05,0.8324399590492249,0.3515731990337372
10,0.8773042559623718,0.21659055352210999,1.0000001e-05,0.8334326148033142,0.3504525423049927
11,0.8782382011413574,0.21658281981945038,1.0000001e-05,0.8350208401679993,0.34637683629989624
12,0.8773533701896667,0.21790701150894165,1.0000001e-06,0.8340281844139099,0.34957996010780334
