epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5124121308326721,0.6911962032318115,0.001,0.30633312463760376,0.8319998383522034
1,0.5080371499061584,0.6713181734085083,0.001,0.47587850689888,0.655387818813324
2,0.5181143283843994,0.6634337902069092,0.001,0.4891800582408905,0.6589533686637878
3,0.5043012499809265,0.6622090339660645,0.001,0.4738931953907013,0.6627538800239563
4,0.5256845355033875,0.6516246199607849,0.001,0.49017271399497986,0.6586866974830627
5,0.5166887640953064,0.6496095657348633,0.000100000005,0.46535634994506836,0.686338484287262
6,0.5200806260108948,0.6533811688423157,0.000100000005,0.4750843644142151,0.6817062497138977
7,0.5198839902877808,0.6520601511001587,0.000100000005,0.4784593880176544,0.6842219233512878
8,0.5277982354164124,0.6498409509658813,1.0000001e-05,0.48183441162109375,0.6816697120666504
9,0.5234233140945435,0.6496046185493469,1.0000001e-05,0.4820329546928406,0.6827389001846313
10,0.5257336497306824,0.6440696120262146,1.0000001e-05,0.48381972312927246,0.6805945634841919
11,0.5260777473449707,0.6491402387619019,1.0000001e-06,0.48243001103401184,0.68136066198349
