epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7257041931152344,0.48090314865112305,0.001,0.827873706817627,0.34595900774002075
1,0.7957037091255188,0.36641231179237366,0.001,0.8439547419548035,0.32634514570236206
2,0.8193973302841187,0.325045645236969,0.001,0.8256899118423462,0.37117403745651245
3,0.8232807517051697,0.3147231638431549,0.001,0.82449871301651,0.38377895951271057
4,0.8308017253875732,0.2927147448062897,0.001,0.830653190612793,0.36801856756210327
5,0.8409280776977539,0.2714307904243469,0.000100000005,0.8217192888259888,0.3860395848751068
6,0.8437792062759399,0.2671641707420349,0.000100000005,0.825888454914093,0.3799322843551636
7,0.8472201824188232,0.2606411278247833,0.000100000005,0.8274766802787781,0.3710498809814453
8,0.8487440347671509,0.25992339849472046,1.0000001e-05,0.8284693360328674,0.3710637092590332
9,0.8489898443222046,0.2582608163356781,1.0000001e-05,0.8290649056434631,0.3708910346031189
10,0.8489406704902649,0.25930991768836975,1.0000001e-05,0.8290649056434631,0.3692336082458496
11,0.8487440347671509,0.2611658573150635,1.0000001e-06,0.82926344871521,0.3689354360103607
