epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6328466534614563,0.6451408863067627,0.001,0.4987095594406128,0.795335590839386
1,0.6722705364227295,0.5778367519378662,0.001,0.6251736879348755,0.659579873085022
2,0.6939979195594788,0.5517460107803345,0.001,0.586857259273529,0.7119108438491821
3,0.6979796290397644,0.5375417470932007,0.001,0.5143935084342957,0.7738869786262512
4,0.7127267122268677,0.5251450538635254,0.001,0.5719674229621887,0.7284113168716431
5,0.7173966765403748,0.5069354772567749,0.000100000005,0.5967838168144226,0.6922651529312134
6,0.7201002836227417,0.5024660229682922,0.000100000005,0.6031367778778076,0.6855642795562744
7,0.7264906764030457,0.4971766769886017,0.000100000005,0.6106809377670288,0.6787663102149963
8,0.7294400930404663,0.49337491393089294,1.0000001e-05,0.6081000566482544,0.6811714768409729
9,0.7248684763908386,0.4924778342247009,1.0000001e-05,0.6081000566482544,0.681026816368103
10,0.7271788716316223,0.49530887603759766,1.0000001e-05,0.6086956262588501,0.6768035888671875
11,0.7285552620887756,0.49344393610954285,1.0000001e-06,0.6148501038551331,0.670698344707489
