epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7198053598403931,0.46886131167411804,0.001,0.7976970672607422,0.3856404423713684
1,0.7909354567527771,0.3695729076862335,0.001,0.8332340717315674,0.3354376554489136
2,0.815218985080719,0.3246235251426697,0.001,0.8233075141906738,0.36521315574645996
3,0.8222484588623047,0.3121219575405121,0.001,0.8004764914512634,0.4273151159286499
4,0.8307526111602783,0.29208505153656006,0.001,0.8262854814529419,0.370951384305954
5,0.8362581729888916,0.27517765760421753,0.000100000005,0.8187413215637207,0.37347346544265747
6,0.8411247134208679,0.2722911238670349,0.000100000005,0.822910487651825,0.3678019642829895
7,0.8432876467704773,0.26406174898147583,0.000100000005,0.8233075141906738,0.36909788846969604
8,0.8459420800209045,0.2625376880168915,1.0000001e-05,0.8254913687705994,0.3655586242675781
9,0.8461387157440186,0.26348260045051575,1.0000001e-05,0.8248957991600037,0.3639574348926544
10,0.8456471562385559,0.26074570417404175,1.0000001e-05,0.8250942826271057,0.3641006052494049
11,0.8463845252990723,0.25874608755111694,1.0000001e-06,0.8268810510635376,0.3616316318511963
