epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.699700117111206,0.4925568401813507,0.001,0.8187413215637207,0.37290558218955994
1,0.7936882376670837,0.36553138494491577,0.001,0.8381973505020142,0.3308064341545105
2,0.8138917684555054,0.3283783495426178,0.001,0.8203295469284058,0.36169466376304626
3,0.8250012397766113,0.3105957806110382,0.001,0.8074250817298889,0.4148169159889221
4,0.835766613483429,0.28856852650642395,0.001,0.8276752233505249,0.3566432595252991
5,0.839256763458252,0.27422264218330383,0.000100000005,0.8219178318977356,0.36789387464523315
6,0.8440249562263489,0.26995253562927246,0.000100000005,0.8294619917869568,0.3574795126914978
7,0.8461387157440186,0.26598015427589417,0.000100000005,0.8274766802787781,0.36019209027290344
8,0.8471710085868835,0.25647151470184326,1.0000001e-05,0.830851674079895,0.35624682903289795
9,0.8467777371406555,0.2557263672351837,1.0000001e-05,0.8314473032951355,0.35444602370262146
10,0.8497763276100159,0.2563536763191223,1.0000001e-05,0.832241415977478,0.3527672588825226
11,0.8503662347793579,0.25521016120910645,1.0000001e-06,0.8340281844139099,0.3501008450984955
