epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.652214527130127,0.5881624817848206,0.001,0.5908278822898865,0.7049424648284912
1,0.7142506241798401,0.49744144082069397,0.001,0.6809608936309814,0.5800256133079529
2,0.7499385476112366,0.44882500171661377,0.001,0.6966448426246643,0.5582873225212097
3,0.7599665522575378,0.4294167459011078,0.001,0.6511812806129456,0.631256639957428
4,0.7839059829711914,0.4029540717601776,0.001,0.6914830207824707,0.6112066507339478
5,0.7919677495956421,0.38737136125564575,0.001,0.7319833040237427,0.5151817202568054
6,0.795900285243988,0.3847258388996124,0.001,0.7274171113967896,0.5328409671783447
7,0.8010618090629578,0.36778926849365234,0.001,0.7450863718986511,0.4897706210613251
8,0.8025856614112854,0.3638833463191986,0.001,0.6994242668151855,0.6030838489532471
9,0.8064199090003967,0.35449355840682983,0.001,0.7438951730728149,0.48033440113067627
10,0.8124170303344727,0.3461597263813019,0.001,0.731387734413147,0.5209833383560181
11,0.8148748874664307,0.34341976046562195,0.001,0.753027617931366,0.48355352878570557
12,0.8132526874542236,0.3420531749725342,0.001,0.7558070421218872,0.46082112193107605
13,0.8263776302337646,0.32786789536476135,0.001,0.7383363246917725,0.5242563486099243
14,0.821560263633728,0.3279310464859009,0.001,0.7325789332389832,0.5190152525901794
15,0.8278031945228577,0.3188968896865845,0.001,0.7665277123451233,0.4536217749118805
16,0.8285405039787292,0.31565186381340027,0.001,0.7569982409477234,0.47658517956733704
17,0.8317849040031433,0.3164365887641907,0.001,0.756005585193634,0.49310794472694397
18,0.8288354873657227,0.3174113631248474,0.001,0.7061743140220642,0.5561704039573669
19,0.8413213491439819,0.30034753680229187,0.000100000005,0.7486599087715149,0.4870871603488922
20,0.8412721753120422,0.2893313765525818,0.000100000005,0.7486599087715149,0.4911905825138092
21,0.8466794490814209,0.2839577794075012,0.000100000005,0.7577923536300659,0.48114529252052307
22,0.8454505205154419,0.28563228249549866,1.0000001e-05,0.7587850093841553,0.4807986915111542
23,0.8454013466835022,0.2771151661872864,1.0000001e-05,0.7597776651382446,0.4761510491371155
24,0.8500712513923645,0.2735821008682251,1.0000001e-05,0.760770320892334,0.4760667085647583
25,0.8515951633453369,0.27321937680244446,1.0000001e-06,0.7619614601135254,0.47628068923950195
