epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9251339435577393,0.0010000000474974513,0.12840233743190765,0.9930514097213745,0.04931337386369705
1,0.996313214302063,0.0010000000474974513,0.015354951843619347,0.9978161454200745,0.013067474588751793
2,0.9982795119285583,0.0010000000474974513,0.007239816710352898,0.9994044303894043,0.005147045478224754
3,0.9985252618789673,0.0010000000474974513,0.006005973555147648,0.9992058873176575,0.0021949196234345436
4,0.998967707157135,0.0010000000474974513,0.0031785047613084316,0.9998014569282532,0.0012188971741124988
5,0.9996559023857117,0.0010000000474974513,0.0014767374377697706,0.9998014569282532,0.001359952730126679
6,0.999410092830658,0.0010000000474974513,0.0027520940639078617,0.9988088011741638,0.0027615572325885296
7,0.9995084404945374,0.0010000000474974513,0.0015446089673787355,1.0,0.000705970567651093
8,0.9996559023857117,0.0010000000474974513,0.001645712647587061,0.9990073442459106,0.0012650862336158752
9,0.9995084404945374,0.0010000000474974513,0.0015327050350606441,0.9992058873176575,0.0013830900425091386
10,0.9979845881462097,0.0010000000474974513,0.009055348113179207,0.9994044303894043,0.001627861987799406
11,0.999360978603363,0.00010000000474974513,0.002227350138127804,0.9998014569282532,0.001019550720229745
12,0.9996559023857117,0.00010000000474974513,0.0012727269204333425,0.9996029138565063,0.001258881646208465
13,0.9996559023857117,0.00010000000474974513,0.0013413288397714496,0.9996029138565063,0.0013003000058233738
14,0.9997541904449463,1.0000000656873453e-05,0.0011169003555551171,0.9996029138565063,0.0012726071290671825
15,0.999803364276886,1.0000000656873453e-05,0.0006904851761646569,0.9996029138565063,0.0012562086340039968
16,0.9998525381088257,1.0000000656873453e-05,0.0008860184461809695,0.9996029138565063,0.0012415332021191716
17,0.9997541904449463,1.0000001111620804e-06,0.0010462681530043483,0.9996029138565063,0.0012296928325667977
