epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8540530204772949,0.2532196640968323,0.001,0.9477863907814026,0.14797958731651306
1,0.9666224122047424,0.08161032199859619,0.001,0.9593011736869812,0.10485254228115082
2,0.9794032573699951,0.05305495113134384,0.001,0.962874710559845,0.10495201498270035
3,0.9825984239578247,0.045416209846735,0.001,0.9638673663139343,0.09844129532575607
4,0.986432671546936,0.03404192999005318,0.001,0.9676394462585449,0.09403161704540253
5,0.9887430667877197,0.030303796753287315,0.001,0.9648600220680237,0.10335154086351395
6,0.9906601905822754,0.023436298593878746,0.001,0.9547349810600281,0.14537313580513
7,0.9930688738822937,0.01730014942586422,0.001,0.9606909155845642,0.129020094871521
8,0.9929705262184143,0.01708495244383812,0.000100000005,0.967242419719696,0.10262174159288406
9,0.9951826333999634,0.014026293531060219,0.000100000005,0.9664483070373535,0.105907142162323
10,0.9946910738945007,0.013034356757998466,0.000100000005,0.9666467905044556,0.1048569455742836
11,0.99488765001297,0.014201417565345764,1.0000001e-05,0.965852677822113,0.10625574737787247
12,0.9953300952911377,0.014611356891691685,1.0000001e-05,0.9654556512832642,0.10954487323760986
13,0.9957233667373657,0.011865396983921528,1.0000001e-05,0.9656541347503662,0.10876720398664474
14,0.994838535785675,0.013412509113550186,1.0000001e-06,0.9652571082115173,0.11039117723703384
