epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7967360019683838,0.35033777356147766,0.001,0.7828072309494019,0.4576389491558075
1,0.9189401865005493,0.18401384353637695,0.001,0.9100655317306519,0.22153544425964355
2,0.9383080005645752,0.1431484967470169,0.001,0.90827876329422,0.21490995585918427
3,0.9425846934318542,0.12771828472614288,0.001,0.9193964600563049,0.19878755509853363
4,0.9536941647529602,0.1100032851099968,0.001,0.91621994972229,0.2098935842514038
5,0.9560536742210388,0.09997373074293137,0.001,0.899146318435669,0.28137144446372986
6,0.9586589932441711,0.0947134792804718,0.001,0.9017271995544434,0.2519294321537018
7,0.9644103646278381,0.07853124290704727,0.000100000005,0.9017271995544434,0.25422757863998413
8,0.9655409455299377,0.0778627097606659,0.000100000005,0.9074845910072327,0.24714282155036926
9,0.9686378836631775,0.07011440396308899,0.000100000005,0.9092714190483093,0.24258136749267578
10,0.9698668122291565,0.06783167272806168,1.0000001e-05,0.9094699025154114,0.2434270828962326
11,0.9691786170005798,0.07447774708271027,1.0000001e-05,0.9106611013412476,0.24069638550281525
12,0.9707024693489075,0.06908729672431946,1.0000001e-05,0.9108596444129944,0.24007847905158997
13,0.9704074859619141,0.06766679137945175,1.0000001e-06,0.9136390686035156,0.2376219481229782
