epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6102344989776611,0.6452584862709045,0.001,0.6970418691635132,0.5928555727005005
1,0.6721230745315552,0.5897883772850037,0.001,0.6835417747497559,0.5731287002563477
2,0.6880007982254028,0.5614367127418518,0.001,0.6771888136863708,0.5696655511856079
3,0.6921299695968628,0.5481153726577759,0.001,0.6924756765365601,0.5688113570213318
4,0.6988644599914551,0.5421858429908752,0.001,0.7105419635772705,0.534983217716217
5,0.6996510028839111,0.535212516784668,0.001,0.731387734413147,0.5119718313217163
6,0.7093349099159241,0.5202088356018066,0.001,0.7166964411735535,0.5395805239677429
7,0.7139065265655518,0.5292990207672119,0.001,0.7296009659767151,0.5170573592185974
8,0.7106621265411377,0.5166327953338623,0.001,0.7115346193313599,0.5272459387779236
9,0.7154303789138794,0.5066440105438232,0.000100000005,0.7389318943023682,0.5041541457176208
10,0.7209851145744324,0.5016075968742371,0.000100000005,0.7413142919540405,0.5033298134803772
11,0.7257041931152344,0.5017561316490173,0.000100000005,0.7442922592163086,0.49892815947532654
12,0.7255075573921204,0.49773120880126953,0.000100000005,0.7387333512306213,0.5016511082649231
13,0.72663813829422,0.49487414956092834,0.000100000005,0.7476672530174255,0.49754056334495544
14,0.7304723858833313,0.49640655517578125,0.000100000005,0.7409172058105469,0.5043329000473022
15,0.726834774017334,0.4992833435535431,0.000100000005,0.7421084046363831,0.5034011602401733
16,0.733421802520752,0.4911903440952301,0.000100000005,0.7434980869293213,0.501119077205658
17,0.7339133620262146,0.4939723312854767,1.0000001e-05,0.7442922592163086,0.5010349750518799
18,0.736666202545166,0.49453017115592957,1.0000001e-05,0.7427039742469788,0.5021058320999146
19,0.7329302430152893,0.4972107410430908,1.0000001e-05,0.7407186627388,0.5043757557868958
20,0.7332251667976379,0.49236103892326355,1.0000001e-06,0.7429025173187256,0.5014532804489136
21,0.732782781124115,0.4907476305961609,1.0000001e-06,0.7413142919540405,0.5025517344474792
22,0.7349948287010193,0.49308398365974426,1.0000001e-06,0.7425054311752319,0.5020339488983154
23,0.7317996621131897,0.49417009949684143,1e-06,0.7417113184928894,0.5018024444580078
