epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8286388516426086,0.3302158713340759,0.001,0.8937860131263733,0.2714763879776001
1,0.9263628721237183,0.16170835494995117,0.001,0.936271607875824,0.16453447937965393
2,0.9514329433441162,0.11490122228860855,0.001,0.9400436878204346,0.15185503661632538
3,0.9575284123420715,0.09933990985155106,0.001,0.9529482126235962,0.1276320070028305
4,0.9664257764816284,0.08408461511135101,0.001,0.9573158621788025,0.11552691459655762
5,0.9678513407707214,0.07249930500984192,0.001,0.9606909155845642,0.11145014315843582
6,0.9707515835762024,0.07265009731054306,0.001,0.9531466960906982,0.12769365310668945
7,0.9725212454795837,0.06459907442331314,0.001,0.9479849338531494,0.15734250843524933
8,0.9715381264686584,0.06502415239810944,0.001,0.9465951919555664,0.1629638820886612
9,0.9788133502006531,0.04980052262544632,0.000100000005,0.9475878477096558,0.14903199672698975
10,0.9811728596687317,0.04624752327799797,0.000100000005,0.9479849338531494,0.14571240544319153
11,0.9823035001754761,0.04535971209406853,0.000100000005,0.9523525834083557,0.1350957751274109
12,0.9820085763931274,0.043110188096761703,1.0000001e-05,0.95175701379776,0.13567093014717102
13,0.9830899834632874,0.04103543236851692,1.0000001e-05,0.9525511264801025,0.13300536572933197
14,0.9825001358985901,0.04184475913643837,1.0000001e-05,0.9523525834083557,0.13562564551830292
15,0.9819594025611877,0.04435006156563759,1.0000001e-06,0.9525511264801025,0.13513417541980743
