epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8760753273963928,0.22841738164424896,0.001,0.9515584707260132,0.13507510721683502
1,0.9663274884223938,0.08276161551475525,0.001,0.9678379893302917,0.08787395060062408
2,0.9767979383468628,0.05973316356539726,0.001,0.9682350754737854,0.08937607705593109
3,0.9809271097183228,0.0493549183011055,0.001,0.9696247577667236,0.08116673678159714
4,0.9854495525360107,0.04063631594181061,0.001,0.9741910099983215,0.07185158133506775
5,0.986039400100708,0.03365536779165268,0.001,0.9686321020126343,0.09680567681789398
6,0.9880056977272034,0.03212474286556244,0.001,0.9600952863693237,0.14504732191562653
7,0.9892346262931824,0.026474883779883385,0.001,0.9733968377113342,0.08634241670370102
8,0.9912992119789124,0.022429687902331352,0.000100000005,0.9724041819572449,0.08845115453004837
9,0.9919382333755493,0.02130570076406002,0.000100000005,0.9698233008384705,0.09962939471006393
10,0.9911025762557983,0.021614180877804756,0.000100000005,0.970617413520813,0.09524155408143997
11,0.9931180477142334,0.01956927217543125,1.0000001e-05,0.9708159565925598,0.09358980506658554
12,0.99282306432724,0.018604742363095284,1.0000001e-05,0.9704188704490662,0.09526149928569794
13,0.993412971496582,0.020017877221107483,1.0000001e-05,0.9710144996643066,0.09391801804304123
14,0.9934621453285217,0.015499393455684185,1.0000001e-06,0.9704188704490662,0.09635289758443832
