epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.62385094165802,0.6304751038551331,0.001,0.5953940749168396,0.675663948059082
1,0.6649461984634399,0.5592708587646484,0.001,0.6984316110610962,0.5736711621284485
2,0.6992577314376831,0.5244485139846802,0.001,0.7248362302780151,0.5065910816192627
3,0.7055006623268127,0.508406400680542,0.001,0.7029978036880493,0.5410725474357605
4,0.7195103764533997,0.4968927800655365,0.001,0.7303950786590576,0.5009751319885254
5,0.7215258479118347,0.49562641978263855,0.001,0.7292038798332214,0.4892587959766388
6,0.7150862812995911,0.491524875164032,0.001,0.7514393329620361,0.4623604714870453
7,0.7254583835601807,0.48059922456741333,0.001,0.714115560054779,0.5122123956680298
8,0.7238361835479736,0.4714386463165283,0.001,0.7234464883804321,0.496954083442688
9,0.732389509677887,0.4618001878261566,0.001,0.7573952674865723,0.45062217116355896
10,0.7392715215682983,0.46021363139152527,0.001,0.7651379704475403,0.44361233711242676
11,0.7374035120010376,0.46264782547950745,0.001,0.7450863718986511,0.46854302287101746
12,0.742024302482605,0.4532419741153717,0.001,0.7597776651382446,0.45162564516067505
13,0.7452686429023743,0.44951751828193665,0.001,0.748262882232666,0.45365381240844727
14,0.7415818572044373,0.4356929659843445,0.000100000005,0.7540202736854553,0.45099714398384094
15,0.7437447905540466,0.43404850363731384,0.000100000005,0.7597776651382446,0.44191789627075195
16,0.7546576261520386,0.42883434891700745,0.000100000005,0.7683144807815552,0.43212705850601196
17,0.7552966475486755,0.4331478476524353,0.000100000005,0.7663291692733765,0.4358166456222534
18,0.7513641119003296,0.4294246733188629,0.000100000005,0.7702997922897339,0.43315690755844116
19,0.7580986022949219,0.42485013604164124,0.000100000005,0.7728806734085083,0.4308556616306305
20,0.7618345618247986,0.4207156300544739,0.000100000005,0.7752630710601807,0.42348921298980713
21,0.7652755379676819,0.4158483147621155,0.000100000005,0.7766527533531189,0.4241461455821991
22,0.7617362141609192,0.4245258867740631,0.000100000005,0.7764542102813721,0.4281589090824127
23,0.7638007998466492,0.4225963354110718,0.000100000005,0.7794321775436401,0.4206013083457947
24,0.7632600665092468,0.4202185571193695,0.000100000005,0.7744689583778381,0.42790716886520386
25,0.7666519284248352,0.41496509313583374,0.000100000005,0.7800278067588806,0.4182133674621582
26,0.7628176808357239,0.4194384217262268,0.000100000005,0.77625572681427,0.42190006375312805
27,0.7698470950126648,0.4143104553222656,0.000100000005,0.7702997922897339,0.4322027266025543
28,0.7674384117126465,0.41367030143737793,0.000100000005,0.7814174890518188,0.41582992672920227
29,0.7694047093391418,0.40965190529823303,0.000100000005,0.7786380648612976,0.4195556044578552
30,0.7707319259643555,0.40985459089279175,0.000100000005,0.7784395217895508,0.4171353578567505
31,0.7721574902534485,0.40917372703552246,0.000100000005,0.7782410383224487,0.4192645251750946
32,0.7701420783996582,0.4118694067001343,1.0000001e-05,0.7768512964248657,0.4245140254497528
33,0.7711251974105835,0.4090994596481323,1.0000001e-05,0.7802263498306274,0.41832631826400757
34,0.7685198783874512,0.4133783280849457,1.0000001e-05,0.7782410383224487,0.4213745594024658
35,0.7721083164215088,0.4070897400379181,1.0000001e-06,0.7780424952507019,0.4213329553604126
36,0.7738779783248901,0.40594449639320374,1.0000001e-06,0.7774468660354614,0.42204415798187256
37,0.7694047093391418,0.4110298454761505,1.0000001e-06,0.7756600975990295,0.4240017831325531
38,0.7700929045677185,0.4159638285636902,1e-06,0.7774468660354614,0.42397183179855347
