epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5881138443946838,0.6476600766181946,0.001,0.4973198473453522,0.7413597702980042
1,0.6326500773429871,0.6075004935264587,0.001,0.6311296224594116,0.5813195109367371
2,0.6480361819267273,0.5941674113273621,0.001,0.6122692227363586,0.6108490824699402
3,0.6501007676124573,0.5916809439659119,0.001,0.5751439332962036,0.6492236852645874
4,0.6610627770423889,0.5857684016227722,0.001,0.6557474732398987,0.589364230632782
5,0.6623899936676025,0.574999988079071,0.000100000005,0.625769317150116,0.6248695254325867
6,0.6719756126403809,0.5765992999076843,0.000100000005,0.6333134770393372,0.6148350238800049
7,0.6724180579185486,0.5750203132629395,0.000100000005,0.6247766613960266,0.6204326152801514
8,0.6767929792404175,0.5739959478378296,1.0000001e-05,0.6345046758651733,0.6120144724845886
9,0.6768913269042969,0.5692951679229736,1.0000001e-05,0.6307325959205627,0.6142251491546631
10,0.6786118149757385,0.5686933398246765,1.0000001e-05,0.633512020111084,0.6117190718650818
11,0.6762031316757202,0.5732720494270325,1.0000001e-06,0.6339090466499329,0.6097264289855957
