epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.719215452671051,0.4345490038394928,0.001,0.7524319887161255,0.4131394028663635
1,0.7855773568153381,0.35277730226516724,0.001,0.8449473977088928,0.31151095032691956
2,0.8045027852058411,0.32830217480659485,0.001,0.8485209345817566,0.3096659779548645
3,0.8156614303588867,0.3149428367614746,0.001,0.8550724387168884,0.2971153259277344
4,0.8270166516304016,0.30249202251434326,0.001,0.8501092195510864,0.3000582754611969
5,0.8326205611228943,0.2950623631477356,0.001,0.8316458463668823,0.3378039002418518
6,0.8354225158691406,0.2929578721523285,0.001,0.8626166582107544,0.28428915143013
7,0.8392075896263123,0.2874605655670166,0.001,0.8254913687705994,0.3422621190547943
8,0.8403873443603516,0.2817000448703766,0.001,0.839984118938446,0.3190121650695801
9,0.841517984867096,0.2832251191139221,0.001,0.8675799369812012,0.2687477469444275
10,0.8547412157058716,0.27196818590164185,0.001,0.849513590335846,0.29939424991607666
11,0.8511035442352295,0.27162450551986694,0.001,0.8570577502250671,0.300790011882782
12,0.8547903299331665,0.2702946364879608,0.001,0.8786976337432861,0.2533735930919647
13,0.8545445799827576,0.26271679997444153,0.001,0.8671828508377075,0.2613128125667572
14,0.8588703870773315,0.2638578414916992,0.001,0.8485209345817566,0.30843380093574524
15,0.8525291085243225,0.2666851282119751,0.001,0.8703593611717224,0.26408419013023376
16,0.8646217584609985,0.24897365272045135,0.000100000005,0.852491557598114,0.2973693013191223
17,0.8688001036643982,0.24757549166679382,0.000100000005,0.8562636375427246,0.2915661036968231
18,0.8661947846412659,0.24463176727294922,0.000100000005,0.8520944714546204,0.3014627993106842
19,0.8705697059631348,0.24013133347034454,1.0000001e-05,0.8530871272087097,0.30039405822753906
20,0.8688983917236328,0.24903222918510437,1.0000001e-05,0.8528886437416077,0.29904845356941223
21,0.8703731298446655,0.24189870059490204,1.0000001e-05,0.8526901006698608,0.3014247417449951
22,0.8668338060379028,0.2518294155597687,1.0000001e-06,0.8520944714546204,0.30182844400405884
