epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8512510657310486,0.2481456995010376,0.001,0.9452054500579834,0.14187529683113098
1,0.9657867550849915,0.08667881786823273,0.001,0.9593011736869812,0.11073952168226242
2,0.9770928621292114,0.060065943747758865,0.001,0.9608893990516663,0.10633128881454468
3,0.9797964692115784,0.049037519842386246,0.001,0.9686321020126343,0.08513990044593811
4,0.9846138954162598,0.04186955466866493,0.001,0.9716100692749023,0.0824800357222557
5,0.9870225787162781,0.03425784409046173,0.001,0.9654556512832642,0.11092948913574219
6,0.9856461882591248,0.03388515114784241,0.001,0.9553305506706238,0.13864627480506897
7,0.9881040453910828,0.03075218014419079,0.001,0.9660512208938599,0.10746027529239655
8,0.9913975596427917,0.021622607484459877,0.000100000005,0.9650585651397705,0.1095895990729332
9,0.993609607219696,0.017325377091765404,0.000100000005,0.9646614789962769,0.10874329507350922
10,0.9921348690986633,0.019377682358026505,0.000100000005,0.9646614789962769,0.11047036200761795
11,0.9929705262184143,0.021388927474617958,1.0000001e-05,0.9644629955291748,0.1116967499256134
12,0.9927739500999451,0.020003212615847588,1.0000001e-05,0.9640659093856812,0.11292792856693268
13,0.9935112595558167,0.018201103433966637,1.0000001e-05,0.9646614789962769,0.11125033348798752
14,0.9933146834373474,0.0175502710044384,1.0000001e-06,0.9640659093856812,0.11308003962039948
