epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5756279826164246,0.653363823890686,0.001,0.5149890780448914,0.8084197044372559
1,0.6692720055580139,0.5695143938064575,0.001,0.6547548174858093,0.599743664264679
2,0.6990119218826294,0.5435961484909058,0.001,0.6444312334060669,0.6379312872886658
3,0.708548367023468,0.5344346165657043,0.001,0.5848719477653503,0.6980211734771729
4,0.7212308645248413,0.5130813121795654,0.001,0.6176295280456543,0.6535928845405579
5,0.7318487763404846,0.4973103404045105,0.000100000005,0.6154456734657288,0.6641470193862915
6,0.7316030263900757,0.491665780544281,0.000100000005,0.6204089522361755,0.6591230034828186
7,0.7373543977737427,0.4863416254520416,0.000100000005,0.624379575252533,0.6615235209465027
8,0.7375509738922119,0.48820123076438904,1.0000001e-05,0.6249752044677734,0.6602774262428284
9,0.7395172715187073,0.4847254753112793,1.0000001e-05,0.625769317150116,0.6607538461685181
10,0.7424175143241882,0.4774295687675476,1.0000001e-05,0.6263648867607117,0.6589415669441223
11,0.7406479120254517,0.48364701867103577,1.0000001e-06,0.6271589994430542,0.6581023335456848
