epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6473971605300903,0.5953238606452942,0.001,0.6952551007270813,0.5447037816047668
1,0.6876567006111145,0.5271359086036682,0.001,0.7190788388252258,0.523659348487854
2,0.7163152098655701,0.4893290102481842,0.001,0.7536231875419617,0.45226743817329407
3,0.7258516550064087,0.47357332706451416,0.001,0.7254317998886108,0.5041688084602356
4,0.7346015572547913,0.4546862244606018,0.001,0.7268215417861938,0.4897730052471161
5,0.739369809627533,0.44939088821411133,0.001,0.7649394273757935,0.43610021471977234
6,0.7398613691329956,0.44911083579063416,0.001,0.7548143863677979,0.4535943865776062
7,0.7480705976486206,0.43403559923171997,0.001,0.7361524701118469,0.48767706751823425
8,0.7511674761772156,0.4314594566822052,0.001,0.756005585193634,0.4618781805038452
9,0.7563289403915405,0.41529491543769836,0.000100000005,0.7661306262016296,0.441275030374527
10,0.7623261213302612,0.40848809480667114,0.000100000005,0.7675203680992126,0.4410051107406616
11,0.7682249546051025,0.40450578927993774,0.000100000005,0.7742704153060913,0.42552250623703003
12,0.7655212879180908,0.4065527319908142,0.000100000005,0.7708953619003296,0.4341399669647217
13,0.7706828117370605,0.40220019221305847,0.000100000005,0.7756600975990295,0.4286356270313263
14,0.7702403664588928,0.4002171456813812,0.000100000005,0.7683144807815552,0.4365095794200897
15,0.7678316831588745,0.39990735054016113,1.0000001e-05,0.7677188515663147,0.43771085143089294
16,0.7715184688568115,0.39600178599357605,1.0000001e-05,0.7701012492179871,0.4333205223083496
17,0.7702895402908325,0.4011697769165039,1.0000001e-05,0.7722851037979126,0.43035778403282166
18,0.7710760235786438,0.40295445919036865,1.0000001e-06,0.7716894745826721,0.4347986876964569
19,0.7722558379173279,0.3991512358188629,1.0000001e-06,0.7702997922897339,0.4360799789428711
20,0.7747628092765808,0.39714235067367554,1.0000001e-06,0.7734763026237488,0.4297160506248474
21,0.7751560807228088,0.3953673839569092,1e-06,0.7724836468696594,0.4327588975429535
