epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6732537150382996,0.49740490317344666,0.001,0.753226101398468,0.4774642884731293
1,0.7970309257507324,0.3609248995780945,0.001,0.8191383481025696,0.3380948007106781
2,0.822002649307251,0.31689634919166565,0.001,0.7961087822914124,0.39824625849723816
3,0.8305068016052246,0.3010661005973816,0.001,0.7806233763694763,0.42239803075790405
4,0.8403381705284119,0.2826259732246399,0.001,0.7901528477668762,0.41328397393226624
5,0.8470235466957092,0.25753605365753174,0.000100000005,0.8074250817298889,0.38150444626808167
6,0.8541021347045898,0.25694671273231506,0.000100000005,0.8125868439674377,0.37540265917778015
7,0.8565108180046082,0.2458091527223587,0.000100000005,0.8135794997215271,0.3731762170791626
8,0.8600009679794312,0.24339404702186584,1.0000001e-05,0.8173515796661377,0.37410369515419006
9,0.8582804799079895,0.24259565770626068,1.0000001e-05,0.8201310038566589,0.3694455325603485
10,0.8589686751365662,0.24102602899074554,1.0000001e-05,0.8177486658096313,0.37277230620384216
11,0.8585262894630432,0.24110452830791473,1.0000001e-06,0.8203295469284058,0.3686072826385498
